time_s,T_center,T_surface,C_center,C_surface
5700,46.4375,47.5891,2.3526,1.3279
5701,46.4394,47.5908,2.3525,1.3279
5702,46.4412,47.5924,2.3524,1.3278
5703,46.4431,47.5939,2.3523,1.3277
5704,46.4449,47.5955,2.3522,1.3277
5705,46.4468,47.597,2.3521,1.3276
5706,46.4486,47.5984,2.352,1.3276
5707,46.4504,47.5999,2.3518,1.3275
5708,46.4523,47.6013,2.3517,1.3274
5709,46.4541,47.6027,2.3516,1.3274
5710,46.456,47.6041,2.3515,1.3273
5711,46.4578,47.6055,2.3514,1.3272
5712,46.4597,47.6068,2.3513,1.3272
5713,46.4615,47.6082,2.3512,1.3271
5714,46.4634,47.6095,2.351,1.327
5715,46.4652,47.6109,2.3509,1.327
5716,46.467,47.6122,2.3508,1.3269
5717,46.4689,47.6135,2.3507,1.3268
5718,46.4707,47.6147,2.3506,1.3268
5719,46.4725,47.616,2.3505,1.3267
5720,46.4744,47.6173,2.3504,1.3266
5721,46.4762,47.6185,2.3502,1.3266
5722,46.4781,47.6198,2.3501,1.3265
5723,46.4799,47.621,2.35,1.3264
5724,46.4817,47.6222,2.3499,1.3264
5725,46.4836,47.6235,2.3498,1.3263
5726,46.4854,47.6247,2.3497,1.3263
5727,46.4872,47.6259,2.3496,1.3262
5728,46.489,47.627,2.3494,1.3261
5729,46.4909,47.6282,2.3493,1.3261
5730,46.4927,47.6294,2.3492,1.326
5731,46.4945,47.6306,2.3491,1.3259
5732,46.4963,47.6317,2.349,1.3259
5733,46.4982,47.6329,2.3489,1.3258
5734,46.5,47.634,2.3488,1.3257
5735,46.5018,47.6352,2.3486,1.3257
5736,46.5036,47.6363,2.3485,1.3256
5737,46.5055,47.6374,2.3484,1.3255
5738,46.5073,47.6385,2.3483,1.3255
5739,46.5091,47.6396,2.3482,1.3254
5740,46.5109,47.6407,2.3481,1.3253
5741,46.5127,47.6418,2.348,1.3253
5742,46.5145,47.6429,2.3478,1.3252
5743,46.5164,47.644,2.3477,1.3252
5744,46.5182,47.6451,2.3476,1.3251
5745,46.52,47.6462,2.3475,1.325
5746,46.5218,47.6472,2.3474,1.325
5747,46.5236,47.6483,2.3473,1.3249
5748,46.5254,47.6493,2.3471,1.3248
5749,46.5272,47.6504,2.347,1.3248
5750,46.529,47.6514,2.3469,1.3247
5751,46.5309,47.6525,2.3468,1.3246
5752,46.5327,47.6535,2.3467,1.3246
5753,46.5345,47.6545,2.3466,1.3245
5754,46.5363,47.6556,2.3465,1.3244
5755,46.5381,47.6566,2.3463,1.3244
5756,46.5399,47.6576,2.3462,1.3243
5757,46.5417,47.6586,2.3461,1.3242
5758,46.5435,47.6596,2.346,1.3242
5759,46.5453,47.6606,2.3459,1.3241
5760,46.5471,47.6616,2.3458,1.324
5761,46.5489,47.6626,2.3457,1.324
5762,46.5507,47.6635,2.3455,1.3239
5763,46.5525,47.6645,2.3454,1.3238
5764,46.5543,47.6655,2.3453,1.3238
5765,46.5561,47.6665,2.3452,1.3237
5766,46.5579,47.6674,2.3451,1.3237
5767,46.5597,47.6684,2.345,1.3236
5768,46.5615,47.6693,2.3448,1.3235
5769,46.5633,47.6703,2.3447,1.3235
5770,46.5651,47.6712,2.3446,1.3234
5771,46.5668,47.6721,2.3445,1.3233
5772,46.5686,47.6731,2.3444,1.3233
5773,46.5704,47.674,2.3443,1.3232
5774,46.5722,47.6749,2.3442,1.3231
5775,46.574,47.6758,2.344,1.3231
5776,46.5758,47.6767,2.3439,1.323
5777,46.5776,47.6777,2.3438,1.3229
5778,46.5794,47.6786,2.3437,1.3229
5779,46.5811,47.6795,2.3436,1.3228
5780,46.5829,47.6804,2.3435,1.3227
5781,46.5847,47.6812,2.3433,1.3227
5782,46.5865,47.6821,2.3432,1.3226
5783,46.5883,47.683,2.3431,1.3225
5784,46.5901,47.6839,2.343,1.3225
5785,46.5918,47.6848,2.3429,1.3224
5786,46.5936,47.6856,2.3428,1.3223
5787,46.5954,47.6865,2.3427,1.3223
5788,46.5972,47.6874,2.3425,1.3222
5789,46.599,47.6882,2.3424,1.3221
5790,46.6007,47.6891,2.3423,1.3221
5791,46.6025,47.6899,2.3422,1.322
5792,46.6043,47.6908,2.3421,1.3219
5793,46.6061,47.6916,2.342,1.3219
5794,46.6078,47.6925,2.3418,1.3218
5795,46.6096,47.6933,2.3417,1.3217
5796,46.6114,47.6942,2.3416,1.3217
5797,46.6132,47.695,2.3415,1.3216
5798,46.6149,47.6958,2.3414,1.3215
5799,46.6167,47.6966,2.3413,1.3215
5800,46.6185,47.6975,2.3411,1.3214
5801,46.6202,47.6983,2.341,1.3213
5802,46.622,47.6991,2.3409,1.3213
5803,46.6238,47.6999,2.3408,1.3212
5804,46.6255,47.7007,2.3407,1.3211
5805,46.6273,47.7015,2.3406,1.3211
5806,46.6291,47.7023,2.3405,1.321
5807,46.6308,47.7031,2.3403,1.321
5808,46.6326,47.7039,2.3402,1.3209
5809,46.6344,47.7047,2.3401,1.3208
5810,46.6361,47.7055,2.34,1.3208
5811,46.6379,47.7062,2.3399,1.3207
5812,46.6397,47.707,2.3398,1.3206
5813,46.6414,47.7078,2.3396,1.3206
5814,46.6432,47.7086,2.3395,1.3205
5815,46.6449,47.7093,2.3394,1.3204
5816,46.6467,47.7101,2.3393,1.3204
5817,46.6485,47.7109,2.3392,1.3203
5818,46.6502,47.7116,2.3391,1.3202
5819,46.652,47.7124,2.3389,1.3202
5820,46.6537,47.7131,2.3388,1.3201
5821,46.6555,47.7139,2.3387,1.32
5822,46.6572,47.7147,2.3386,1.32
5823,46.659,47.7156,2.3385,1.3199
5824,46.6607,47.7165,2.3384,1.3198
5825,46.6625,47.7173,2.3383,1.3198
5826,46.6642,47.7182,2.3381,1.3197
5827,46.666,47.7191,2.338,1.3196
5828,46.6677,47.72,2.3379,1.3196
5829,46.6695,47.7209,2.3378,1.3195
5830,46.6712,47.7219,2.3377,1.3194
5831,46.673,47.7228,2.3376,1.3194
5832,46.6747,47.7237,2.3374,1.3193
5833,46.6765,47.7247,2.3373,1.3192
5834,46.6782,47.7256,2.3372,1.3192
5835,46.68,47.7266,2.3371,1.3191
5836,46.6817,47.7275,2.337,1.319
5837,46.6835,47.7285,2.3369,1.319
5838,46.6852,47.7295,2.3367,1.3189
5839,46.687,47.7304,2.3366,1.3188
5840,46.6887,47.7314,2.3365,1.3188
5841,46.6904,47.7324,2.3364,1.3187
5842,46.6922,47.7334,2.3363,1.3186
5843,46.6939,47.7344,2.3362,1.3186
5844,46.6957,47.7354,2.336,1.3185
5845,46.6974,47.7363,2.3359,1.3184
5846,46.6991,47.7373,2.3358,1.3184
5847,46.7009,47.7383,2.3357,1.3183
5848,46.7026,47.7393,2.3356,1.3182
5849,46.7043,47.7404,2.3355,1.3182
5850,46.7061,47.7414,2.3353,1.3181
5851,46.7078,47.7424,2.3352,1.318
5852,46.7095,47.7434,2.3351,1.318
5853,46.7113,47.7444,2.335,1.3179
5854,46.713,47.7454,2.3349,1.3178
5855,46.7147,47.7464,2.3348,1.3178
5856,46.7165,47.7475,2.3346,1.3177
5857,46.7182,47.7485,2.3345,1.3176
5858,46.7199,47.7495,2.3344,1.3176
5859,46.7216,47.7505,2.3343,1.3175
5860,46.7234,47.7516,2.3342,1.3174
5861,46.7251,47.7526,2.3341,1.3174
5862,46.7268,47.7536,2.3339,1.3173
5863,46.7285,47.7547,2.3338,1.3173
5864,46.7303,47.7557,2.3337,1.3172
5865,46.732,47.7568,2.3336,1.3171
5866,46.7337,47.7578,2.3335,1.3171
5867,46.7354,47.7588,2.3334,1.317
5868,46.7372,47.7599,2.3332,1.3169
5869,46.7389,47.7609,2.3331,1.3169
5870,46.7406,47.762,2.333,1.3168
5871,46.7423,47.763,2.3329,1.3167
5872,46.744,47.7641,2.3328,1.3167
5873,46.7457,47.7651,2.3327,1.3166
5874,46.7475,47.7662,2.3325,1.3165
5875,46.7492,47.7672,2.3324,1.3165
5876,46.7509,47.7683,2.3323,1.3164
5877,46.7526,47.7693,2.3322,1.3163
5878,46.7543,47.7704,2.3321,1.3163
5879,46.756,47.7715,2.332,1.3162
5880,46.7577,47.7725,2.3318,1.3161
5881,46.7594,47.7737,2.3317,1.3161
5882,46.7611,47.775,2.3316,1.316
5883,46.7628,47.7763,2.3315,1.3159
5884,46.7645,47.7777,2.3314,1.3159
5885,46.7663,47.7792,2.3313,1.3158
5886,46.768,47.7806,2.3311,1.3157
5887,46.7697,47.7822,2.331,1.3157
5888,46.7714,47.7837,2.3309,1.3156
5889,46.7731,47.7853,2.3308,1.3155
5890,46.7748,47.7869,2.3307,1.3155
5891,46.7765,47.7885,2.3306,1.3154
5892,46.7782,47.7902,2.3304,1.3153
5893,46.7799,47.7919,2.3303,1.3153
5894,46.7816,47.7936,2.3302,1.3152
5895,46.7832,47.7953,2.3301,1.3152
5896,46.7849,47.7971,2.33,1.3151
5897,46.7866,47.7989,2.3299,1.315
5898,46.7883,47.8007,2.3297,1.315
5899,46.79,47.8025,2.3296,1.3149
5900,46.7917,47.8043,2.3295,1.3148
5901,46.7934,47.8062,2.3294,1.3148
5902,46.7951,47.8081,2.3293,1.3147
5903,46.7968,47.8099,2.3291,1.3146
5904,46.7985,47.8119,2.329,1.3146
5905,46.8001,47.8138,2.3289,1.3145
5906,46.8018,47.8157,2.3288,1.3144
5907,46.8035,47.8177,2.3287,1.3144
5908,46.8052,47.8197,2.3286,1.3143
5909,46.8069,47.8216,2.3284,1.3142
5910,46.8086,47.8236,2.3283,1.3142
5911,46.8102,47.8257,2.3282,1.3141
5912,46.8119,47.8277,2.3281,1.314
5913,46.8136,47.8297,2.328,1.314
5914,46.8153,47.8318,2.3279,1.3139
5915,46.8169,47.8339,2.3277,1.3139
5916,46.8186,47.836,2.3276,1.3138
5917,46.8203,47.8381,2.3275,1.3137
5918,46.822,47.8402,2.3274,1.3137
5919,46.8236,47.8423,2.3273,1.3136
5920,46.8253,47.8445,2.3272,1.3135
5921,46.827,47.8466,2.327,1.3135
5922,46.8286,47.8488,2.3269,1.3134
5923,46.8303,47.851,2.3268,1.3133
5924,46.832,47.8531,2.3267,1.3133
5925,46.8336,47.8554,2.3266,1.3132
5926,46.8353,47.8576,2.3264,1.3131
5927,46.837,47.8598,2.3263,1.3131
5928,46.8386,47.862,2.3262,1.313
5929,46.8403,47.8643,2.3261,1.313
5930,46.8419,47.8665,2.326,1.3129
5931,46.8436,47.8688,2.3259,1.3128
5932,46.8452,47.8711,2.3257,1.3128
5933,46.8469,47.8734,2.3256,1.3127
5934,46.8486,47.8757,2.3255,1.3126
5935,46.8502,47.878,2.3254,1.3126
5936,46.8519,47.8803,2.3253,1.3125
5937,46.8535,47.8826,2.3252,1.3124
5938,46.8552,47.885,2.325,1.3124
5939,46.8568,47.8873,2.3249,1.3123
5940,46.8585,47.8897,2.3248,1.3123
5941,46.8601,47.8919,2.3247,1.3122
5942,46.8618,47.8941,2.3246,1.3121
5943,46.8634,47.8962,2.3244,1.3121
5944,46.865,47.8982,2.3243,1.312
5945,46.8667,47.9002,2.3242,1.3119
5946,46.8683,47.9022,2.3241,1.3119
5947,46.87,47.9041,2.324,1.3118
5948,46.8716,47.906,2.3239,1.3117
5949,46.8732,47.9079,2.3237,1.3117
5950,46.8749,47.9097,2.3236,1.3116
5951,46.8765,47.9116,2.3235,1.3116
5952,46.8781,47.9134,2.3234,1.3115
5953,46.8798,47.9152,2.3233,1.3114
5954,46.8814,47.917,2.3232,1.3114
5955,46.883,47.9187,2.323,1.3113
5956,46.8847,47.9205,2.3229,1.3112
5957,46.8863,47.9222,2.3228,1.3112
5958,46.8879,47.9239,2.3227,1.3111
5959,46.8896,47.9257,2.3226,1.3111
5960,46.8912,47.9274,2.3224,1.311
5961,46.8928,47.929,2.3223,1.3109
5962,46.8944,47.9307,2.3222,1.3109
5963,46.896,47.9324,2.3221,1.3108
5964,46.8977,47.934,2.322,1.3107
5965,46.8993,47.9357,2.3219,1.3107
5966,46.9009,47.9373,2.3217,1.3106
5967,46.9025,47.9389,2.3216,1.3105
5968,46.9041,47.9406,2.3215,1.3105
5969,46.9058,47.9422,2.3214,1.3104
5970,46.9074,47.9438,2.3213,1.3104
5971,46.909,47.9454,2.3211,1.3103
5972,46.9106,47.9469,2.321,1.3102
5973,46.9122,47.9485,2.3209,1.3102
5974,46.9138,47.9501,2.3208,1.3101
5975,46.9154,47.9516,2.3207,1.31
5976,46.917,47.9532,2.3206,1.31
5977,46.9186,47.9547,2.3204,1.3099
5978,46.9202,47.9563,2.3203,1.3098
5979,46.9219,47.9578,2.3202,1.3098
5980,46.9235,47.9593,2.3201,1.3097
5981,46.9251,47.9609,2.32,1.3097
5982,46.9267,47.9624,2.3198,1.3096
5983,46.9283,47.9639,2.3197,1.3095
5984,46.9299,47.9654,2.3196,1.3095
5985,46.9315,47.9669,2.3195,1.3094
5986,46.9331,47.9684,2.3194,1.3093
5987,46.9347,47.9699,2.3193,1.3093
5988,46.9363,47.9713,2.3191,1.3092
5989,46.9378,47.9728,2.319,1.3092
5990,46.9394,47.9743,2.3189,1.3091
5991,46.941,47.9757,2.3188,1.309
5992,46.9426,47.9772,2.3187,1.309
5993,46.9442,47.9787,2.3185,1.3089
5994,46.9458,47.9801,2.3184,1.3088
5995,46.9474,47.9816,2.3183,1.3088
5996,46.949,47.983,2.3182,1.3087
5997,46.9506,47.9844,2.3181,1.3086
5998,46.9522,47.9859,2.318,1.3086
5999,46.9538,47.9873,2.3178,1.3085
6000,46.9553,47.9887,2.3177,1.3085
6001,46.9569,47.9901,2.3176,1.3084
6002,46.9585,47.9915,2.3175,1.3083
6003,46.9601,47.9928,2.3174,1.3083
6004,46.9617,47.9942,2.3172,1.3082
6005,46.9633,47.9955,2.3171,1.3081
6006,46.9648,47.9968,2.317,1.3081
6007,46.9664,47.9981,2.3169,1.308
6008,46.968,47.9994,2.3168,1.3079
6009,46.9696,48.0007,2.3166,1.3079
6010,46.9712,48.002,2.3165,1.3078
6011,46.9727,48.0032,2.3164,1.3078
6012,46.9743,48.0045,2.3163,1.3077
6013,46.9759,48.0058,2.3162,1.3076
6014,46.9775,48.007,2.3161,1.3076
6015,46.979,48.0082,2.3159,1.3075
6016,46.9806,48.0095,2.3158,1.3074
6017,46.9822,48.0107,2.3157,1.3074
6018,46.9838,48.0119,2.3156,1.3073
6019,46.9853,48.0131,2.3155,1.3072
6020,46.9869,48.0143,2.3153,1.3072
6021,46.9885,48.0155,2.3152,1.3071
6022,46.9901,48.0167,2.3151,1.3071
6023,46.9916,48.0179,2.315,1.307
6024,46.9932,48.0191,2.3149,1.3069
6025,46.9948,48.0202,2.3147,1.3069
6026,46.9963,48.0214,2.3146,1.3068
6027,46.9979,48.0225,2.3145,1.3067
6028,46.9995,48.0237,2.3144,1.3067
6029,47.001,48.0248,2.3143,1.3066
6030,47.0026,48.026,2.3142,1.3065
6031,47.0042,48.0271,2.314,1.3065
6032,47.0057,48.0282,2.3139,1.3064
6033,47.0073,48.0294,2.3138,1.3064
6034,47.0089,48.0305,2.3137,1.3063
6035,47.0104,48.0316,2.3136,1.3062
6036,47.012,48.0327,2.3134,1.3062
6037,47.0136,48.0338,2.3133,1.3061
6038,47.0151,48.0349,2.3132,1.306
6039,47.0167,48.036,2.3131,1.306
6040,47.0183,48.0371,2.313,1.3059
6041,47.0198,48.0382,2.3128,1.3058
6042,47.0214,48.0392,2.3127,1.3058
6043,47.023,48.0403,2.3126,1.3057
6044,47.0245,48.0414,2.3125,1.3056
6045,47.0261,48.0424,2.3124,1.3056
6046,47.0276,48.0435,2.3123,1.3055
6047,47.0292,48.0446,2.3121,1.3055
6048,47.0308,48.0456,2.312,1.3054
6049,47.0323,48.0466,2.3119,1.3053
6050,47.0339,48.0477,2.3118,1.3053
6051,47.0355,48.0487,2.3117,1.3052
6052,47.037,48.0498,2.3115,1.3051
6053,47.0386,48.0508,2.3114,1.3051
6054,47.0401,48.0518,2.3113,1.305
6055,47.0417,48.0528,2.3112,1.3049
6056,47.0433,48.0538,2.3111,1.3049
6057,47.0448,48.0548,2.3109,1.3048
6058,47.0464,48.0558,2.3108,1.3048
6059,47.0479,48.0569,2.3107,1.3047
6060,47.0495,48.0578,2.3106,1.3046
6061,47.0511,48.0588,2.3105,1.3046
6062,47.0526,48.0597,2.3103,1.3045
6063,47.0542,48.0606,2.3102,1.3044
6064,47.0557,48.0615,2.3101,1.3044
6065,47.0573,48.0624,2.31,1.3043
6066,47.0588,48.0633,2.3099,1.3042
6067,47.0604,48.0641,2.3098,1.3042
6068,47.062,48.0649,2.3096,1.3041
6069,47.0635,48.0657,2.3095,1.304
6070,47.0651,48.0666,2.3094,1.304
6071,47.0666,48.0673,2.3093,1.3039
6072,47.0682,48.0681,2.3092,1.3038
6073,47.0698,48.0689,2.309,1.3038
6074,47.0713,48.0697,2.3089,1.3037
6075,47.0729,48.0704,2.3088,1.3037
6076,47.0744,48.0712,2.3087,1.3036
6077,47.076,48.0719,2.3086,1.3035
6078,47.0775,48.0726,2.3084,1.3035
6079,47.0791,48.0733,2.3083,1.3034
6080,47.0807,48.074,2.3082,1.3033
6081,47.0822,48.0747,2.3081,1.3033
6082,47.0838,48.0754,2.308,1.3032
6083,47.0853,48.0761,2.3078,1.3031
6084,47.0869,48.0768,2.3077,1.3031
6085,47.0884,48.0775,2.3076,1.303
6086,47.09,48.0781,2.3075,1.3029
6087,47.0916,48.0788,2.3074,1.3029
6088,47.0931,48.0794,2.3072,1.3028
6089,47.0947,48.08,2.3071,1.3027
6090,47.0962,48.0807,2.307,1.3027
6091,47.0978,48.0813,2.3069,1.3026
6092,47.0993,48.0819,2.3068,1.3026
6093,47.1009,48.0825,2.3066,1.3025
6094,47.1025,48.0831,2.3065,1.3024
6095,47.104,48.0837,2.3064,1.3024
6096,47.1056,48.0843,2.3063,1.3023
6097,47.1071,48.0849,2.3062,1.3022
6098,47.1087,48.0855,2.306,1.3022
6099,47.1102,48.086,2.3059,1.3021
6100,47.1118,48.0866,2.3058,1.302
6101,47.1134,48.0871,2.3057,1.302
6102,47.1149,48.0877,2.3056,1.3019
6103,47.1165,48.0882,2.3055,1.3018
6104,47.118,48.0888,2.3053,1.3018
6105,47.1196,48.0893,2.3052,1.3017
6106,47.1211,48.0898,2.3051,1.3016
6107,47.1227,48.0903,2.305,1.3016
6108,47.1242,48.0908,2.3049,1.3015
6109,47.1258,48.0913,2.3047,1.3014
6110,47.1274,48.0918,2.3046,1.3014
6111,47.1289,48.0923,2.3045,1.3013
6112,47.1305,48.0928,2.3044,1.3012
6113,47.132,48.0933,2.3043,1.3012
6114,47.1336,48.0938,2.3041,1.3011
6115,47.1351,48.0942,2.304,1.301
6116,47.1367,48.0947,2.3039,1.301
6117,47.1382,48.0952,2.3038,1.3009
6118,47.1398,48.0956,2.3037,1.3009
6119,47.1414,48.0961,2.3035,1.3008
6120,47.1429,48.0965,2.3034,1.3007
6121,47.1445,48.0971,2.3033,1.3007
6122,47.146,48.0978,2.3032,1.3006
6123,47.1476,48.0987,2.3031,1.3005
6124,47.1491,48.0996,2.3029,1.3005
6125,47.1507,48.1005,2.3028,1.3004
6126,47.1522,48.1015,2.3027,1.3003
6127,47.1538,48.1025,2.3026,1.3003
6128,47.1553,48.1036,2.3025,1.3002
6129,47.1569,48.1047,2.3023,1.3001
6130,47.1584,48.1059,2.3022,1.3001
6131,47.16,48.1071,2.3021,1.3
6132,47.1616,48.1083,2.302,1.2999
6133,47.1631,48.1095,2.3019,1.2999
6134,47.1647,48.1108,2.3017,1.2998
6135,47.1662,48.1121,2.3016,1.2997
6136,47.1678,48.1134,2.3015,1.2997
6137,47.1693,48.1148,2.3014,1.2996
6138,47.1709,48.1161,2.3013,1.2995
6139,47.1724,48.1175,2.3011,1.2995
6140,47.174,48.1189,2.301,1.2994
6141,47.1755,48.1204,2.3009,1.2994
6142,47.1771,48.1218,2.3008,1.2993
6143,47.1786,48.1233,2.3007,1.2992
6144,47.1802,48.1248,2.3005,1.2992
6145,47.1817,48.1263,2.3004,1.2991
6146,47.1833,48.1278,2.3003,1.299
6147,47.1848,48.1294,2.3002,1.299
6148,47.1864,48.1309,2.3001,1.2989
6149,47.1879,48.1325,2.2999,1.2988
6150,47.1895,48.1341,2.2998,1.2988
6151,47.191,48.1357,2.2997,1.2987
6152,47.1926,48.1373,2.2996,1.2986
6153,47.1941,48.139,2.2995,1.2986
6154,47.1957,48.1406,2.2993,1.2985
6155,47.1972,48.1423,2.2992,1.2984
6156,47.1988,48.144,2.2991,1.2984
6157,47.2003,48.1456,2.299,1.2983
6158,47.2019,48.1474,2.2989,1.2983
6159,47.2034,48.1491,2.2987,1.2982
6160,47.2049,48.1508,2.2986,1.2981
6161,47.2065,48.1526,2.2985,1.2981
6162,47.208,48.1543,2.2984,1.298
6163,47.2096,48.1561,2.2983,1.2979
6164,47.2111,48.1579,2.2981,1.2979
6165,47.2127,48.1597,2.298,1.2978
6166,47.2142,48.1615,2.2979,1.2977
6167,47.2158,48.1633,2.2978,1.2977
6168,47.2173,48.1651,2.2977,1.2976
6169,47.2188,48.167,2.2975,1.2976
6170,47.2204,48.1688,2.2974,1.2975
6171,47.2219,48.1707,2.2973,1.2974
6172,47.2235,48.1726,2.2972,1.2974
6173,47.225,48.1745,2.2971,1.2973
6174,47.2265,48.1764,2.2969,1.2972
6175,47.2281,48.1783,2.2968,1.2972
6176,47.2296,48.1802,2.2967,1.2971
6177,47.2312,48.1821,2.2966,1.297
6178,47.2327,48.184,2.2965,1.297
6179,47.2342,48.186,2.2963,1.2969
6180,47.2358,48.1879,2.2962,1.2969
6181,47.2373,48.1898,2.2961,1.2968
6182,47.2388,48.1915,2.296,1.2967
6183,47.2404,48.1932,2.2959,1.2967
6184,47.2419,48.1948,2.2957,1.2966
6185,47.2434,48.1964,2.2956,1.2965
6186,47.245,48.1979,2.2955,1.2965
6187,47.2465,48.1995,2.2954,1.2964
6188,47.248,48.2009,2.2952,1.2963
6189,47.2496,48.2024,2.2951,1.2963
6190,47.2511,48.2039,2.295,1.2962
6191,47.2526,48.2053,2.2949,1.2962
6192,47.2542,48.2067,2.2948,1.2961
6193,47.2557,48.2081,2.2946,1.296
6194,47.2572,48.2095,2.2945,1.296
6195,47.2588,48.2108,2.2944,1.2959
6196,47.2603,48.2121,2.2943,1.2958
6197,47.2618,48.2135,2.2942,1.2958
6198,47.2633,48.2148,2.294,1.2957
6199,47.2649,48.2161,2.2939,1.2956
6200,47.2664,48.2174,2.2938,1.2956
6201,47.2679,48.2186,2.2937,1.2955
6202,47.2694,48.2199,2.2936,1.2955
6203,47.2709,48.2211,2.2934,1.2954
6204,47.2725,48.2224,2.2933,1.2953
6205,47.274,48.2236,2.2932,1.2953
6206,47.2755,48.2248,2.2931,1.2952
6207,47.277,48.226,2.293,1.2951
6208,47.2785,48.2272,2.2928,1.2951
6209,47.2801,48.2284,2.2927,1.295
6210,47.2816,48.2296,2.2926,1.2949
6211,47.2831,48.2308,2.2925,1.2949
6212,47.2846,48.2319,2.2924,1.2948
6213,47.2861,48.2331,2.2922,1.2948
6214,47.2876,48.2342,2.2921,1.2947
6215,47.2892,48.2354,2.292,1.2946
6216,47.2907,48.2365,2.2919,1.2946
6217,47.2922,48.2376,2.2918,1.2945
6218,47.2937,48.2387,2.2916,1.2944
6219,47.2952,48.2398,2.2915,1.2944
6220,47.2967,48.2409,2.2914,1.2943
6221,47.2982,48.242,2.2913,1.2942
6222,47.2997,48.2431,2.2911,1.2942
6223,47.3012,48.2442,2.291,1.2941
6224,47.3027,48.2453,2.2909,1.2941
6225,47.3042,48.2463,2.2908,1.294
6226,47.3057,48.2474,2.2907,1.2939
6227,47.3072,48.2484,2.2905,1.2939
6228,47.3088,48.2495,2.2904,1.2938
6229,47.3103,48.2505,2.2903,1.2937
6230,47.3118,48.2516,2.2902,1.2937
6231,47.3133,48.2526,2.2901,1.2936
6232,47.3148,48.2536,2.2899,1.2935
6233,47.3163,48.2546,2.2898,1.2935
6234,47.3178,48.2557,2.2897,1.2934
6235,47.3192,48.2567,2.2896,1.2934
6236,47.3207,48.2577,2.2895,1.2933
6237,47.3222,48.2587,2.2893,1.2932
6238,47.3237,48.2597,2.2892,1.2932
6239,47.3252,48.2606,2.2891,1.2931
6240,47.3267,48.2616,2.289,1.293
6241,47.3282,48.2626,2.2889,1.293
6242,47.3297,48.2636,2.2887,1.2929
6243,47.3312,48.2646,2.2886,1.2928
6244,47.3327,48.2657,2.2885,1.2928
6245,47.3342,48.2667,2.2884,1.2927
6246,47.3357,48.2677,2.2882,1.2926
6247,47.3372,48.2687,2.2881,1.2926
6248,47.3386,48.2697,2.288,1.2925
6249,47.3401,48.2708,2.2879,1.2925
6250,47.3416,48.2718,2.2878,1.2924
6251,47.3431,48.2728,2.2876,1.2923
6252,47.3446,48.2738,2.2875,1.2923
6253,47.3461,48.2749,2.2874,1.2922
6254,47.3476,48.2759,2.2873,1.2921
6255,47.349,48.2769,2.2872,1.2921
6256,47.3505,48.2779,2.287,1.292
6257,47.352,48.2789,2.2869,1.2919
6258,47.3535,48.28,2.2868,1.2919
6259,47.355,48.281,2.2867,1.2918
6260,47.3564,48.282,2.2866,1.2918
6261,47.3579,48.283,2.2864,1.2917
6262,47.3594,48.284,2.2863,1.2916
6263,47.3609,48.285,2.2862,1.2916
6264,47.3624,48.286,2.2861,1.2915
6265,47.3638,48.2871,2.2859,1.2914
6266,47.3653,48.2881,2.2858,1.2914
6267,47.3668,48.2891,2.2857,1.2913
6268,47.3683,48.2901,2.2856,1.2912
6269,47.3697,48.2911,2.2855,1.2912
6270,47.3712,48.2921,2.2853,1.2911
6271,47.3727,48.2931,2.2852,1.291
6272,47.3742,48.2941,2.2851,1.291
6273,47.3756,48.2951,2.285,1.2909
6274,47.3771,48.2961,2.2849,1.2909
6275,47.3786,48.2971,2.2847,1.2908
6276,47.38,48.2981,2.2846,1.2907
6277,47.3815,48.2991,2.2845,1.2907
6278,47.383,48.3001,2.2844,1.2906
6279,47.3844,48.3011,2.2843,1.2905
6280,47.3859,48.3021,2.2841,1.2905
6281,47.3874,48.3031,2.284,1.2904
6282,47.3888,48.304,2.2839,1.2903
6283,47.3903,48.305,2.2838,1.2903
6284,47.3918,48.306,2.2836,1.2902
6285,47.3932,48.307,2.2835,1.2902
6286,47.3947,48.308,2.2834,1.2901
6287,47.3962,48.309,2.2833,1.29
6288,47.3976,48.31,2.2832,1.29
6289,47.3991,48.3109,2.283,1.2899
6290,47.4006,48.3119,2.2829,1.2898
6291,47.402,48.3129,2.2828,1.2898
6292,47.4035,48.3139,2.2827,1.2897
6293,47.4049,48.3148,2.2826,1.2896
6294,47.4064,48.3158,2.2824,1.2896
6295,47.4079,48.3168,2.2823,1.2895
6296,47.4093,48.3178,2.2822,1.2894
6297,47.4108,48.3187,2.2821,1.2894
6298,47.4123,48.3197,2.2819,1.2893
6299,47.4137,48.3207,2.2818,1.2893
6300,47.4152,48.3216,2.2817,1.2892
6301,47.4166,48.3226,2.2816,1.2891
6302,47.4181,48.3235,2.2815,1.2891
6303,47.4195,48.3244,2.2813,1.289
6304,47.421,48.3252,2.2812,1.2889
6305,47.4225,48.3261,2.2811,1.2889
6306,47.4239,48.327,2.281,1.2888
6307,47.4254,48.3278,2.2809,1.2887
6308,47.4268,48.3286,2.2807,1.2887
6309,47.4283,48.3294,2.2806,1.2886
6310,47.4297,48.3303,2.2805,1.2885
6311,47.4312,48.3311,2.2804,1.2885
6312,47.4326,48.3319,2.2802,1.2884
6313,47.4341,48.3327,2.2801,1.2884
6314,47.4355,48.3334,2.28,1.2883
6315,47.437,48.3342,2.2799,1.2882
6316,47.4384,48.335,2.2798,1.2882
6317,47.4399,48.3357,2.2796,1.2881
