time_s,T_center,T_surface,C_center,C_surface
1254,30.7891,33.7207,2.5500,1.6434
1255,30.7938,33.7259,2.5500,1.6431
1256,30.7984,33.7311,2.5500,1.6428
1257,30.8031,33.7364,2.5500,1.6425
1258,30.8077,33.7416,2.5500,1.6422
1259,30.8123,33.7468,2.5500,1.6420
1260,30.8170,33.7520,2.5500,1.6417
1261,30.8216,33.7573,2.5500,1.6414
1262,30.8263,33.7628,2.5500,1.6411
1263,30.8310,33.7683,2.5500,1.6408
1264,30.8356,33.7739,2.5500,1.6406
1265,30.8403,33.7795,2.5500,1.6403
1266,30.8450,33.7851,2.5500,1.6400
1267,30.8496,33.7908,2.5500,1.6397
1268,30.8543,33.7965,2.5500,1.6394
1269,30.8590,33.8023,2.5500,1.6392
1270,30.8636,33.8081,2.5500,1.6389
1271,30.8683,33.8139,2.5500,1.6386
1272,30.8730,33.8197,2.5500,1.6383
1273,30.8777,33.8255,2.5500,1.6380
1274,30.8824,33.8314,2.5500,1.6378
1275,30.8871,33.8373,2.5500,1.6375
1276,30.8917,33.8432,2.5500,1.6372
1277,30.8964,33.8491,2.5500,1.6369
1278,30.9011,33.8551,2.5500,1.6367
1279,30.9058,33.8610,2.5500,1.6364
1280,30.9105,33.8670,2.5500,1.6361
1281,30.9152,33.8730,2.5500,1.6358
1282,30.9199,33.8790,2.5500,1.6356
1283,30.9247,33.8850,2.5500,1.6353
1284,30.9294,33.8911,2.5500,1.6350
1285,30.9341,33.8972,2.5500,1.6347
1286,30.9388,33.9032,2.5500,1.6345
1287,30.9435,33.9093,2.5500,1.6342
1288,30.9482,33.9154,2.5500,1.6339
1289,30.9530,33.9215,2.5500,1.6336
1290,30.9577,33.9277,2.5500,1.6334
1291,30.9624,33.9338,2.5500,1.6331
1292,30.9671,33.9399,2.5500,1.6328
1293,30.9719,33.9461,2.5500,1.6325
1294,30.9766,33.9523,2.5500,1.6323
1295,30.9814,33.9585,2.5500,1.6320
1296,30.9861,33.9647,2.5500,1.6317
1297,30.9908,33.9709,2.5500,1.6314
1298,30.9956,33.9771,2.5500,1.6312
1299,31.0003,33.9833,2.5500,1.6309
1300,31.0051,33.9896,2.5500,1.6306
1301,31.0098,33.9958,2.5500,1.6303
1302,31.0146,34.0021,2.5500,1.6301
1303,31.0193,34.0084,2.5500,1.6298
1304,31.0241,34.0147,2.5500,1.6295
1305,31.0289,34.0210,2.5500,1.6292
1306,31.0336,34.0273,2.5500,1.6290
1307,31.0384,34.0336,2.5500,1.6287
1308,31.0432,34.0399,2.5500,1.6284
1309,31.0479,34.0463,2.5500,1.6282
1310,31.0527,34.0526,2.5500,1.6279
1311,31.0575,34.0589,2.5500,1.6276
1312,31.0623,34.0653,2.5500,1.6273
1313,31.0670,34.0717,2.5500,1.6271
1314,31.0718,34.0781,2.5500,1.6268
1315,31.0766,34.0844,2.5500,1.6265
1316,31.0814,34.0908,2.5500,1.6263
1317,31.0862,34.0972,2.5500,1.6260
1318,31.0910,34.1037,2.5500,1.6257
1319,31.0958,34.1101,2.5500,1.6254
1320,31.1006,34.1165,2.5500,1.6252
1321,31.1054,34.1229,2.5500,1.6249
1322,31.1102,34.1291,2.5500,1.6246
1323,31.1150,34.1354,2.5500,1.6244
1324,31.1198,34.1416,2.5500,1.6241
1325,31.1246,34.1477,2.5500,1.6238
1326,31.1294,34.1539,2.5500,1.6236
1327,31.1342,34.1600,2.5500,1.6233
1328,31.1390,34.1661,2.5500,1.6230
1329,31.1438,34.1722,2.5500,1.6227
1330,31.1486,34.1783,2.5500,1.6225
1331,31.1535,34.1843,2.5500,1.6222
1332,31.1583,34.1904,2.5500,1.6219
1333,31.1631,34.1964,2.5500,1.6217
1334,31.1679,34.2024,2.5500,1.6214
1335,31.1727,34.2085,2.5500,1.6211
1336,31.1776,34.2145,2.5500,1.6209
1337,31.1824,34.2205,2.5500,1.6206
1338,31.1872,34.2264,2.5500,1.6203
1339,31.1921,34.2324,2.5500,1.6201
1340,31.1969,34.2384,2.5500,1.6198
1341,31.2018,34.2444,2.5500,1.6195
1342,31.2066,34.2503,2.5500,1.6193
1343,31.2114,34.2563,2.5500,1.6190
1344,31.2163,34.2622,2.5500,1.6187
1345,31.2211,34.2681,2.5500,1.6185
1346,31.2260,34.2741,2.5500,1.6182
1347,31.2308,34.2800,2.5500,1.6179
1348,31.2357,34.2859,2.5500,1.6177
1349,31.2405,34.2918,2.5500,1.6174
1350,31.2454,34.2977,2.5500,1.6171
1351,31.2503,34.3036,2.5500,1.6169
1352,31.2551,34.3095,2.5500,1.6166
1353,31.2600,34.3154,2.5500,1.6163
1354,31.2648,34.3213,2.5500,1.6161
1355,31.2697,34.3272,2.5500,1.6158
1356,31.2746,34.3331,2.5500,1.6156
1357,31.2794,34.3390,2.5500,1.6153
1358,31.2843,34.3448,2.5500,1.6150
1359,31.2892,34.3507,2.5500,1.6148
1360,31.2941,34.3566,2.5500,1.6145
1361,31.2989,34.3624,2.5500,1.6142
1362,31.3038,34.3683,2.5500,1.6140
1363,31.3087,34.3741,2.5500,1.6137
1364,31.3136,34.3800,2.5500,1.6134
1365,31.3185,34.3858,2.5500,1.6132
1366,31.3234,34.3917,2.5500,1.6129
1367,31.3282,34.3975,2.5500,1.6126
1368,31.3331,34.4033,2.5500,1.6124
1369,31.3380,34.4092,2.5500,1.6121
1370,31.3429,34.4150,2.5500,1.6119
1371,31.3478,34.4208,2.5500,1.6116
1372,31.3527,34.4266,2.5500,1.6113
1373,31.3576,34.4325,2.5500,1.6111
1374,31.3625,34.4383,2.5500,1.6108
1375,31.3674,34.4441,2.5500,1.6106
1376,31.3723,34.4499,2.5500,1.6103
1377,31.3772,34.4557,2.5500,1.6100
1378,31.3822,34.4615,2.5500,1.6098
1379,31.3871,34.4673,2.5500,1.6095
1380,31.3920,34.4731,2.5500,1.6092
1381,31.3969,34.4789,2.5500,1.6090
1382,31.4018,34.4847,2.5500,1.6087
1383,31.4067,34.4905,2.5500,1.6085
1384,31.4116,34.4963,2.5500,1.6082
1385,31.4166,34.5020,2.5500,1.6079
1386,31.4215,34.5078,2.5500,1.6077
1387,31.4264,34.5135,2.5500,1.6074
1388,31.4314,34.5193,2.5500,1.6072
1389,31.4363,34.5250,2.5500,1.6069
1390,31.4412,34.5308,2.5500,1.6066
1391,31.4461,34.5365,2.5500,1.6064
1392,31.4511,34.5423,2.5500,1.6061
1393,31.4560,34.5480,2.5500,1.6059
1394,31.4610,34.5537,2.5500,1.6056
1395,31.4659,34.5594,2.5500,1.6053
1396,31.4709,34.5652,2.5500,1.6051
1397,31.4758,34.5709,2.5500,1.6048
1398,31.4807,34.5766,2.5500,1.6046
1399,31.4857,34.5823,2.5500,1.6043
1400,31.4906,34.5880,2.5500,1.6040
1401,31.4956,34.5937,2.5500,1.6038
1402,31.5006,34.5994,2.5500,1.6035
1403,31.5055,34.6051,2.5500,1.6033
1404,31.5105,34.6108,2.5500,1.6030
1405,31.5154,34.6165,2.5500,1.6028
1406,31.5204,34.6222,2.5500,1.6025
1407,31.5254,34.6279,2.5500,1.6022
1408,31.5303,34.6336,2.5500,1.6020
1409,31.5353,34.6393,2.5500,1.6017
1410,31.5403,34.6450,2.5500,1.6015
1411,31.5452,34.6507,2.5500,1.6012
1412,31.5502,34.6563,2.5500,1.6010
1413,31.5552,34.6620,2.5500,1.6007
1414,31.5602,34.6677,2.5500,1.6004
1415,31.5652,34.6734,2.5500,1.6002
1416,31.5701,34.6790,2.5500,1.5999
1417,31.5751,34.6847,2.5500,1.5997
1418,31.5801,34.6904,2.5500,1.5994
1419,31.5851,34.6960,2.5500,1.5992
1420,31.5901,34.7017,2.5500,1.5989
1421,31.5951,34.7074,2.5500,1.5987
1422,31.6001,34.7130,2.5500,1.5984
1423,31.6051,34.7187,2.5500,1.5981
1424,31.6101,34.7243,2.5500,1.5979
1425,31.6151,34.7300,2.5500,1.5976
1426,31.6201,34.7356,2.5500,1.5974
1427,31.6251,34.7413,2.5500,1.5971
1428,31.6301,34.7469,2.5500,1.5969
1429,31.6351,34.7526,2.5500,1.5966
1430,31.6401,34.7582,2.5500,1.5964
1431,31.6451,34.7639,2.5500,1.5961
1432,31.6502,34.7695,2.5500,1.5958
1433,31.6552,34.7751,2.5500,1.5956
1434,31.6602,34.7808,2.5500,1.5953
1435,31.6652,34.7864,2.5500,1.5951
1436,31.6702,34.7920,2.5500,1.5948
1437,31.6753,34.7977,2.5500,1.5946
1438,31.6803,34.8033,2.5500,1.5943
1439,31.6853,34.8089,2.5500,1.5941
1440,31.6904,34.8146,2.5500,1.5938
1441,31.6954,34.8201,2.5500,1.5936
1442,31.7004,34.8256,2.5500,1.5933
1443,31.7055,34.8311,2.5500,1.5931
1444,31.7105,34.8365,2.5500,1.5928
1445,31.7155,34.8419,2.5500,1.5925
1446,31.7206,34.8473,2.5500,1.5923
1447,31.7256,34.8527,2.5500,1.5920
1448,31.7307,34.8580,2.5500,1.5918
1449,31.7357,34.8633,2.5500,1.5915
1450,31.7408,34.8686,2.5500,1.5913
1451,31.7458,34.8739,2.5500,1.5910
1452,31.7509,34.8792,2.5500,1.5908
1453,31.7559,34.8845,2.5500,1.5905
1454,31.7610,34.8897,2.5500,1.5903
1455,31.7661,34.8949,2.5500,1.5900
1456,31.7711,34.9002,2.5500,1.5898
1457,31.7762,34.9054,2.5500,1.5895
1458,31.7813,34.9106,2.5500,1.5893
1459,31.7863,34.9157,2.5500,1.5890
1460,31.7914,34.9209,2.5500,1.5888
1461,31.7965,34.9261,2.5500,1.5885
1462,31.8015,34.9312,2.5500,1.5883
1463,31.8066,34.9363,2.5500,1.5880
1464,31.8117,34.9415,2.5500,1.5878
1465,31.8168,34.9466,2.5500,1.5875
1466,31.8219,34.9517,2.5500,1.5873
1467,31.8269,34.9568,2.5500,1.5870
1468,31.8320,34.9619,2.5500,1.5868
1469,31.8371,34.9669,2.5500,1.5865
1470,31.8422,34.9720,2.5500,1.5863
1471,31.8473,34.9771,2.5500,1.5860
1472,31.8524,34.9821,2.5500,1.5858
1473,31.8575,34.9871,2.5500,1.5855
1474,31.8626,34.9922,2.5500,1.5853
1475,31.8677,34.9972,2.5500,1.5850
1476,31.8728,35.0022,2.5500,1.5848
1477,31.8779,35.0072,2.5500,1.5845
1478,31.8830,35.0122,2.5500,1.5843
1479,31.8881,35.0172,2.5500,1.5840
1480,31.8932,35.0222,2.5500,1.5838
1481,31.8983,35.0272,2.5500,1.5835
1482,31.9034,35.0321,2.5500,1.5833
1483,31.9086,35.0371,2.5500,1.5831
1484,31.9137,35.0420,2.5500,1.5828
1485,31.9188,35.0470,2.5500,1.5826
1486,31.9239,35.0519,2.5500,1.5823
1487,31.9290,35.0568,2.5500,1.5821
1488,31.9342,35.0618,2.5500,1.5818
1489,31.9393,35.0667,2.5500,1.5816
1490,31.9444,35.0716,2.5500,1.5813
1491,31.9495,35.0765,2.5500,1.5811
1492,31.9547,35.0814,2.5500,1.5808
1493,31.9598,35.0863,2.5500,1.5806
1494,31.9649,35.0911,2.5500,1.5803
1495,31.9701,35.0960,2.5500,1.5801
1496,31.9752,35.1009,2.5500,1.5798
1497,31.9803,35.1057,2.5500,1.5796
1498,31.9855,35.1106,2.5500,1.5794
1499,31.9906,35.1154,2.5500,1.5791
1500,31.9958,35.1203,2.5500,1.5789
1501,32.0009,35.1252,2.5500,1.5786
1502,32.0061,35.1303,2.5500,1.5784
1503,32.0112,35.1354,2.5500,1.5781
1504,32.0164,35.1405,2.5500,1.5779
1505,32.0215,35.1457,2.5500,1.5776
1506,32.0267,35.1509,2.5500,1.5774
1507,32.0318,35.1561,2.5500,1.5771
1508,32.0370,35.1614,2.5500,1.5769
1509,32.0421,35.1667,2.5500,1.5767
1510,32.0473,35.1720,2.5500,1.5764
1511,32.0525,35.1773,2.5500,1.5762
1512,32.0576,35.1826,2.5500,1.5759
1513,32.0628,35.1880,2.5500,1.5757
1514,32.0680,35.1933,2.5500,1.5754
1515,32.0731,35.1987,2.5500,1.5752
1516,32.0783,35.2041,2.5500,1.5750
1517,32.0835,35.2096,2.5500,1.5747
1518,32.0887,35.2150,2.5500,1.5745
1519,32.0938,35.2204,2.5500,1.5742
1520,32.0990,35.2259,2.5500,1.5740
1521,32.1042,35.2314,2.5500,1.5737
1522,32.1094,35.2368,2.5500,1.5735
1523,32.1145,35.2423,2.5500,1.5733
1524,32.1197,35.2478,2.5500,1.5730
1525,32.1249,35.2534,2.5500,1.5728
1526,32.1301,35.2589,2.5500,1.5725
1527,32.1353,35.2644,2.5500,1.5723
1528,32.1405,35.2700,2.5500,1.5720
1529,32.1457,35.2755,2.5500,1.5718
1530,32.1509,35.2811,2.5500,1.5716
1531,32.1560,35.2866,2.5500,1.5713
1532,32.1612,35.2922,2.5500,1.5711
1533,32.1664,35.2978,2.5500,1.5708
1534,32.1716,35.3034,2.5500,1.5706
1535,32.1768,35.3090,2.5500,1.5704
1536,32.1820,35.3146,2.5500,1.5701
1537,32.1872,35.3202,2.5500,1.5699
1538,32.1924,35.3259,2.5500,1.5696
1539,32.1976,35.3315,2.5500,1.5694
1540,32.2028,35.3371,2.5500,1.5691
1541,32.2080,35.3428,2.5500,1.5689
1542,32.2133,35.3485,2.5500,1.5687
1543,32.2185,35.3541,2.5500,1.5684
1544,32.2237,35.3598,2.5500,1.5682
1545,32.2289,35.3655,2.5500,1.5679
1546,32.2341,35.3711,2.5500,1.5677
1547,32.2393,35.3768,2.5500,1.5675
1548,32.2445,35.3825,2.5500,1.5672
1549,32.2497,35.3882,2.5500,1.5670
1550,32.2550,35.3939,2.5500,1.5667
1551,32.2602,35.3997,2.5500,1.5665
1552,32.2654,35.4054,2.5500,1.5663
1553,32.2706,35.4111,2.5500,1.5660
1554,32.2758,35.4168,2.5500,1.5658
1555,32.2811,35.4226,2.5500,1.5656
1556,32.2863,35.4283,2.5500,1.5653
1557,32.2915,35.4340,2.5500,1.5651
1558,32.2967,35.4398,2.5500,1.5648
1559,32.3020,35.4456,2.5500,1.5646
1560,32.3072,35.4513,2.5500,1.5644
1561,32.3124,35.4570,2.5500,1.5641
1562,32.3177,35.4626,2.5500,1.5639
1563,32.3229,35.4681,2.5500,1.5636
1564,32.3281,35.4736,2.5500,1.5634
1565,32.3333,35.4791,2.5500,1.5632
1566,32.3386,35.4845,2.5500,1.5629
1567,32.3438,35.4900,2.5500,1.5627
1568,32.3491,35.4954,2.5500,1.5625
1569,32.3543,35.5007,2.5500,1.5622
1570,32.3595,35.5061,2.5500,1.5620
1571,32.3648,35.5114,2.5500,1.5617
1572,32.3700,35.5167,2.5500,1.5615
1573,32.3752,35.5221,2.5500,1.5613
1574,32.3805,35.5273,2.5500,1.5610
1575,32.3857,35.5326,2.5500,1.5608
1576,32.3910,35.5379,2.5500,1.5606
1577,32.3962,35.5431,2.5500,1.5603
1578,32.4015,35.5484,2.5500,1.5601
1579,32.4067,35.5536,2.5500,1.5599
1580,32.4120,35.5588,2.5500,1.5596
1581,32.4172,35.5640,2.5500,1.5594
1582,32.4224,35.5692,2.5500,1.5591
1583,32.4277,35.5744,2.5500,1.5589
1584,32.4329,35.5796,2.5500,1.5587
1585,32.4382,35.5847,2.5500,1.5584
1586,32.4434,35.5899,2.5500,1.5582
1587,32.4487,35.5950,2.5500,1.5580
1588,32.4539,35.6002,2.5500,1.5577
1589,32.4592,35.6053,2.5500,1.5575
1590,32.4645,35.6104,2.5500,1.5573
1591,32.4697,35.6155,2.5500,1.5570
1592,32.4750,35.6206,2.5500,1.5568
1593,32.4802,35.6257,2.5500,1.5566
1594,32.4855,35.6308,2.5500,1.5563
1595,32.4907,35.6359,2.5500,1.5561
1596,32.4960,35.6410,2.5500,1.5559
1597,32.5012,35.6460,2.5500,1.5556
1598,32.5065,35.6511,2.5500,1.5554
1599,32.5118,35.6561,2.5500,1.5552
1600,32.5170,35.6612,2.5500,1.5549
1601,32.5223,35.6662,2.5500,1.5547
1602,32.5275,35.6712,2.5500,1.5545
1603,32.5328,35.6763,2.5500,1.5542
1604,32.5381,35.6813,2.5500,1.5540
1605,32.5433,35.6863,2.5500,1.5538
1606,32.5486,35.6913,2.5500,1.5535
1607,32.5538,35.6963,2.5500,1.5533
1608,32.5591,35.7013,2.5500,1.5531
1609,32.5644,35.7063,2.5500,1.5528
1610,32.5696,35.7113,2.5500,1.5526
1611,32.5749,35.7162,2.5500,1.5524
1612,32.5802,35.7212,2.5500,1.5521
1613,32.5854,35.7262,2.5500,1.5519
1614,32.5907,35.7311,2.5500,1.5517
1615,32.5960,35.7361,2.5500,1.5514
1616,32.6012,35.7410,2.5500,1.5512
1617,32.6065,35.7460,2.5500,1.5510
1618,32.6118,35.7509,2.5500,1.5507
1619,32.6170,35.7558,2.5500,1.5505
1620,32.6223,35.7608,2.5500,1.5503
1621,32.6276,35.7658,2.5500,1.5500
1622,32.6328,35.7708,2.5500,1.5498
1623,32.6381,35.7759,2.5500,1.5496
1624,32.6434,35.7810,2.5500,1.5494
1625,32.6487,35.7861,2.5500,1.5491
1626,32.6539,35.7913,2.5500,1.5489
1627,32.6592,35.7964,2.5500,1.5487
1628,32.6645,35.8016,2.5500,1.5484
1629,32.6698,35.8068,2.5500,1.5482
1630,32.6750,35.8120,2.5500,1.5480
1631,32.6803,35.8172,2.5500,1.5477
1632,32.6856,35.8225,2.5500,1.5475
1633,32.6909,35.8277,2.5500,1.5473
1634,32.6961,35.8329,2.5500,1.5471
1635,32.7014,35.8382,2.5500,1.5468
1636,32.7067,35.8435,2.5500,1.5466
1637,32.7120,35.8487,2.5500,1.5464
1638,32.7172,35.8540,2.5500,1.5461
1639,32.7225,35.8593,2.5500,1.5459
1640,32.7278,35.8646,2.5500,1.5457
1641,32.7331,35.8699,2.5500,1.5454
1642,32.7383,35.8752,2.5500,1.5452
1643,32.7436,35.8805,2.5500,1.5450
1644,32.7489,35.8858,2.5500,1.5448
1645,32.7542,35.8912,2.5500,1.5445
1646,32.7595,35.8965,2.5500,1.5443
1647,32.7647,35.9018,2.5500,1.5441
1648,32.7700,35.9072,2.5500,1.5438
1649,32.7753,35.9125,2.5500,1.5436
1650,32.7806,35.9179,2.5500,1.5434
1651,32.7859,35.9232,2.5500,1.5432
1652,32.7912,35.9286,2.5500,1.5429
1653,32.7964,35.9339,2.5500,1.5427
1654,32.8017,35.9393,2.5500,1.5425
1655,32.8070,35.9447,2.5500,1.5422
1656,32.8123,35.9501,2.5500,1.5420
1657,32.8176,35.9554,2.5500,1.5418
1658,32.8229,35.9608,2.5500,1.5416
1659,32.8282,35.9662,2.5500,1.5413
1660,32.8334,35.9716,2.5500,1.5411
1661,32.8387,35.9770,2.5500,1.5409
1662,32.8440,35.9824,2.5500,1.5407
1663,32.8493,35.9878,2.5500,1.5404
1664,32.8546,35.9932,2.5500,1.5402
1665,32.8599,35.9986,2.5500,1.5400
1666,32.8652,36.0040,2.5500,1.5398
1667,32.8705,36.0095,2.5500,1.5395
1668,32.8757,36.0149,2.5500,1.5393
1669,32.8810,36.0203,2.5500,1.5391
1670,32.8863,36.0257,2.5500,1.5388
1671,32.8916,36.0312,2.5500,1.5386
1672,32.8969,36.0366,2.5500,1.5384
1673,32.9022,36.0420,2.5500,1.5382
1674,32.9075,36.0475,2.5500,1.5379
1675,32.9128,36.0529,2.5500,1.5377
1676,32.9181,36.0584,2.5500,1.5375
1677,32.9234,36.0638,2.5500,1.5373
1678,32.9287,36.0693,2.5500,1.5370
1679,32.9339,36.0747,2.5500,1.5368
1680,32.9392,36.0802,2.5500,1.5366
1681,32.9445,36.0857,2.5500,1.5364
1682,32.9498,36.0913,2.5500,1.5361
1683,32.9551,36.0969,2.5500,1.5359
1684,32.9604,36.1025,2.5500,1.5357
1685,32.9657,36.1081,2.5500,1.5355
1686,32.9710,36.1138,2.5500,1.5352
1687,32.9763,36.1195,2.5500,1.5350
1688,32.9816,36.1252,2.5500,1.5348
1689,32.9869,36.1309,2.5500,1.5346
1690,32.9922,36.1367,2.5500,1.5344
1691,32.9975,36.1424,2.5500,1.5341
1692,33.0028,36.1482,2.5500,1.5339
1693,33.0081,36.1540,2.5500,1.5337
1694,33.0134,36.1598,2.5500,1.5335
1695,33.0187,36.1656,2.5500,1.5332
1696,33.0240,36.1714,2.5500,1.5330
1697,33.0293,36.1772,2.5500,1.5328
1698,33.0346,36.1830,2.5500,1.5326
1699,33.0399,36.1889,2.5500,1.5323
1700,33.0452,36.1948,2.5500,1.5321
1701,33.0505,36.2006,2.5500,1.5319
1702,33.0557,36.2065,2.5500,1.5317
1703,33.0610,36.2124,2.5500,1.5314
1704,33.0663,36.2183,2.5500,1.5312
1705,33.0716,36.2242,2.5500,1.5310
1706,33.0769,36.2302,2.5500,1.5308
1707,33.0822,36.2361,2.5500,1.5306
1708,33.0875,36.2420,2.5500,1.5303
1709,33.0928,36.2480,2.5500,1.5301
1710,33.0981,36.2539,2.5500,1.5299
1711,33.1034,36.2599,2.5500,1.5297
1712,33.1087,36.2659,2.5500,1.5295
1713,33.1140,36.2719,2.5500,1.5292
1714,33.1193,36.2778,2.5500,1.5290
1715,33.1246,36.2838,2.5500,1.5288
1716,33.1299,36.2899,2.5500,1.5286
1717,33.1352,36.2959,2.5500,1.5283
1718,33.1405,36.3019,2.5500,1.5281
1719,33.1458,36.3079,2.5500,1.5279
1720,33.1511,36.3140,2.5500,1.5277
1721,33.1564,36.3200,2.5500,1.5275
1722,33.1617,36.3261,2.5500,1.5272
1723,33.1670,36.3321,2.5500,1.5270
1724,33.1723,36.3382,2.5500,1.5268
1725,33.1776,36.3443,2.5500,1.5266
1726,33.1829,36.3503,2.5500,1.5264
1727,33.1882,36.3564,2.5500,1.5261
1728,33.1935,36.3625,2.5500,1.5259
1729,33.1988,36.3686,2.5500,1.5257
1730,33.2041,36.3747,2.5500,1.5255
1731,33.2094,36.3809,2.5500,1.5253
1732,33.2147,36.3870,2.5500,1.5250
1733,33.2200,36.3931,2.5500,1.5248
1734,33.2253,36.3992,2.5500,1.5246
1735,33.2306,36.4054,2.5500,1.5244
1736,33.2359,36.4115,2.5500,1.5242
1737,33.2412,36.4177,2.5500,1.5239
1738,33.2465,36.4238,2.5500,1.5237
1739,33.2518,36.4300,2.5500,1.5235
1740,33.2571,36.4362,2.5500,1.5233
1741,33.2624,36.4423,2.5500,1.5231
1742,33.2677,36.4483,2.5500,1.5228
1743,33.2730,36.4544,2.5500,1.5226
1744,33.2783,36.4604,2.5500,1.5224
1745,33.2837,36.4663,2.5500,1.5222
1746,33.2890,36.4723,2.5500,1.5220
1747,33.2943,36.4783,2.5500,1.5218
1748,33.2996,36.4842,2.5500,1.5215
1749,33.3049,36.4901,2.5500,1.5213
1750,33.3102,36.4960,2.5500,1.5211
1751,33.3155,36.5019,2.5500,1.5209
1752,33.3208,36.5078,2.5500,1.5207
1753,33.3261,36.5137,2.5500,1.5204
1754,33.3314,36.5196,2.5500,1.5202
1755,33.3367,36.5255,2.5500,1.5200
1756,33.3420,36.5313,2.5500,1.5198
1757,33.3473,36.5372,2.5500,1.5196
1758,33.3526,36.5431,2.5500,1.5194
1759,33.3579,36.5489,2.5500,1.5191
1760,33.3632,36.5547,2.5500,1.5189
1761,33.3685,36.5606,2.5500,1.5187
1762,33.3738,36.5664,2.5500,1.5185
1763,33.3791,36.5722,2.5500,1.5183
1764,33.3844,36.5781,2.5500,1.5181
1765,33.3897,36.5839,2.5500,1.5178
1766,33.3950,36.5897,2.5500,1.5176
1767,33.4003,36.5955,2.5500,1.5174
1768,33.4056,36.6013,2.5500,1.5172
1769,33.4109,36.6071,2.5500,1.5170
1770,33.4162,36.6129,2.5500,1.5168
1771,33.4215,36.6187,2.5500,1.5165
1772,33.4268,36.6245,2.5500,1.5163
1773,33.4321,36.6303,2.5500,1.5161
1774,33.4374,36.6360,2.5500,1.5159
1775,33.4427,36.6418,2.5500,1.5157
1776,33.4480,36.6476,2.5500,1.5155
1777,33.4533,36.6534,2.5500,1.5153
1778,33.4586,36.6592,2.5500,1.5150
1779,33.4639,36.6649,2.5500,1.5148
1780,33.4692,36.6707,2.5500,1.5146
1781,33.4745,36.6765,2.5500,1.5144
1782,33.4798,36.6822,2.5500,1.5142
1783,33.4852,36.6880,2.5500,1.5140
1784,33.4905,36.6937,2.5500,1.5138
1785,33.4958,36.6995,2.5500,1.5135
1786,33.5011,36.7052,2.5500,1.5133
1787,33.5064,36.7110,2.5500,1.5131
1788,33.5117,36.7167,2.5500,1.5129
1789,33.5170,36.7225,2.5500,1.5127
1790,33.5223,36.7282,2.5500,1.5125
1791,33.5276,36.7340,2.5500,1.5123
1792,33.5329,36.7397,2.5500,1.5120
1793,33.5382,36.7454,2.5500,1.5118
1794,33.5435,36.7512,2.5500,1.5116
1795,33.5488,36.7569,2.5500,1.5114
1796,33.5541,36.7626,2.5500,1.5112
1797,33.5594,36.7684,2.5500,1.5110
1798,33.5648,36.7741,2.5500,1.5108
1799,33.5701,36.7798,2.5500,1.5105
1800,33.5754,36.7856,2.5500,1.5103
