t_h,dt_s,est_rel,n_accept
24.283333,60.00000000,4.826136e-08,1948
24.300000,60.00000000,4.813423e-08,1949
24.316667,60.00000000,4.800753e-08,1950
24.333333,60.00000000,4.783991e-08,1951
24.350000,60.00000000,4.771416e-08,1952
24.366667,60.00000000,4.758884e-08,1953
24.383333,60.00000000,4.746396e-08,1954
24.400000,60.00000000,4.733951e-08,1955
24.416667,60.00000000,4.721548e-08,1956
24.433333,60.00000000,4.709189e-08,1957
24.450000,60.00000000,4.696872e-08,1958
24.466667,60.00000000,4.684597e-08,1959
24.483333,60.00000000,4.672365e-08,1960
24.500000,60.00000000,4.660174e-08,1961
24.516667,60.00000000,4.648026e-08,1962
24.533333,60.00000000,4.635919e-08,1963
24.550000,60.00000000,4.623854e-08,1964
24.566667,60.00000000,4.611830e-08,1965
24.583333,60.00000000,4.599847e-08,1966
24.600000,60.00000000,4.587905e-08,1967
24.616667,60.00000000,4.576004e-08,1968
24.633333,60.00000000,4.564144e-08,1969
24.650000,60.00000000,4.552324e-08,1970
24.666667,60.00000000,4.540545e-08,1971
24.683333,60.00000000,4.528806e-08,1972
24.700000,60.00000000,4.517106e-08,1973
24.716667,60.00000000,4.505447e-08,1974
24.733333,60.00000000,4.493827e-08,1975
24.750000,60.00000000,4.482247e-08,1976
24.766667,60.00000000,4.470706e-08,1977
24.783333,60.00000000,4.459204e-08,1978
24.800000,60.00000000,4.447741e-08,1979
24.816667,60.00000000,4.436317e-08,1980
24.833333,60.00000000,4.424932e-08,1981
24.850000,60.00000000,4.413585e-08,1982
24.866667,60.00000000,4.402277e-08,1983
24.883333,60.00000000,4.391007e-08,1984
24.900000,60.00000000,4.379774e-08,1985
24.916667,60.00000000,4.368580e-08,1986
24.933333,60.00000000,4.357424e-08,1987
24.950000,60.00000000,4.346305e-08,1988
24.966667,60.00000000,4.335223e-08,1989
24.983333,60.00000000,4.324179e-08,1990
25.000000,60.00000000,4.313172e-08,1991
25.016667,60.00000000,4.302202e-08,1992
25.033333,60.00000000,4.291269e-08,1993
25.050000,60.00000000,4.280372e-08,1994
25.066667,60.00000000,4.269512e-08,1995
25.083333,60.00000000,4.258689e-08,1996
25.100000,60.00000000,4.249035e-08,1997
25.116667,60.00000000,4.238282e-08,1998
25.133333,60.00000000,4.227564e-08,1999
25.150000,60.00000000,4.216883e-08,2000
25.166667,60.00000000,4.206237e-08,2001
25.183333,60.00000000,4.195627e-08,2002
25.200000,60.00000000,4.185052e-08,2003
25.216667,60.00000000,4.174512e-08,2004
25.233333,60.00000000,4.164007e-08,2005
25.250000,60.00000000,4.153537e-08,2006
25.266667,60.00000000,4.143102e-08,2007
25.283333,60.00000000,4.132702e-08,2008
25.300000,60.00000000,4.122336e-08,2009
25.316667,60.00000000,4.112005e-08,2010
25.333333,60.00000000,4.101707e-08,2011
25.350000,60.00000000,4.091444e-08,2012
25.366667,60.00000000,4.081215e-08,2013
25.383333,60.00000000,4.071020e-08,2014
25.400000,60.00000000,4.060858e-08,2015
25.416667,60.00000000,4.050730e-08,2016
25.433333,60.00000000,4.040635e-08,2017
25.450000,60.00000000,4.030573e-08,2018
25.466667,60.00000000,4.020545e-08,2019
25.483333,60.00000000,4.010549e-08,2020
25.500000,60.00000000,4.000587e-08,2021
25.516667,60.00000000,3.990657e-08,2022
25.533333,60.00000000,3.980760e-08,2023
25.550000,60.00000000,3.970895e-08,2024
25.566667,60.00000000,3.961063e-08,2025
25.583333,60.00000000,3.951263e-08,2026
25.600000,60.00000000,3.941495e-08,2027
25.616667,60.00000000,3.931759e-08,2028
25.633333,60.00000000,3.922054e-08,2029
25.650000,60.00000000,3.912382e-08,2030
25.666667,60.00000000,3.902741e-08,2031
25.683333,60.00000000,3.893131e-08,2032
25.700000,60.00000000,3.883553e-08,2033
25.716667,60.00000000,3.874006e-08,2034
25.733333,60.00000000,3.864490e-08,2035
25.750000,60.00000000,3.855005e-08,2036
25.766667,60.00000000,3.845551e-08,2037
25.783333,60.00000000,3.836127e-08,2038
25.800000,60.00000000,3.826734e-08,2039
25.816667,60.00000000,3.817372e-08,2040
25.833333,60.00000000,3.808040e-08,2041
25.850000,60.00000000,3.798738e-08,2042
25.866667,60.00000000,3.789466e-08,2043
25.883333,60.00000000,3.780225e-08,2044
25.900000,60.00000000,3.771013e-08,2045
25.916667,60.00000000,3.761830e-08,2046
25.933333,60.00000000,3.752678e-08,2047
25.950000,60.00000000,3.743555e-08,2048
25.966667,60.00000000,3.734461e-08,2049
25.983333,60.00000000,3.725397e-08,2050
26.000000,60.00000000,3.716362e-08,2051
26.016667,60.00000000,3.707356e-08,2052
26.033333,60.00000000,3.698378e-08,2053
26.050000,60.00000000,3.689430e-08,2054
26.066667,60.00000000,3.680510e-08,2055
26.083333,60.00000000,3.671619e-08,2056
26.100000,60.00000000,3.662757e-08,2057
26.116667,60.00000000,3.653923e-08,2058
26.133333,60.00000000,3.645117e-08,2059
26.150000,60.00000000,3.636339e-08,2060
26.166667,60.00000000,3.627589e-08,2061
26.183333,60.00000000,3.618867e-08,2062
26.200000,60.00000000,3.610173e-08,2063
26.216667,60.00000000,3.601507e-08,2064
26.233333,60.00000000,3.592868e-08,2065
26.250000,60.00000000,3.584257e-08,2066
26.266667,60.00000000,3.575673e-08,2067
26.283333,60.00000000,3.567116e-08,2068
26.300000,60.00000000,3.558587e-08,2069
26.316667,60.00000000,3.550085e-08,2070
26.333333,60.00000000,3.541609e-08,2071
26.350000,60.00000000,3.533161e-08,2072
26.366667,60.00000000,3.524739e-08,2073
26.383333,60.00000000,3.516344e-08,2074
26.400000,60.00000000,3.507976e-08,2075
26.416667,60.00000000,3.499633e-08,2076
26.433333,60.00000000,3.491318e-08,2077
26.450000,60.00000000,3.483028e-08,2078
26.466667,60.00000000,3.474765e-08,2079
26.483333,60.00000000,3.466528e-08,2080
26.500000,60.00000000,3.458316e-08,2081
26.516667,60.00000000,3.450131e-08,2082
26.533333,60.00000000,3.441971e-08,2083
26.550000,60.00000000,3.433837e-08,2084
26.566667,60.00000000,3.425728e-08,2085
26.583333,60.00000000,3.417645e-08,2086
26.600000,60.00000000,3.409587e-08,2087
26.616667,60.00000000,3.401554e-08,2088
26.633333,60.00000000,3.393547e-08,2089
26.650000,60.00000000,3.385564e-08,2090
26.666667,60.00000000,3.377607e-08,2091
26.683333,60.00000000,3.369674e-08,2092
26.700000,60.00000000,3.361766e-08,2093
26.716667,60.00000000,3.353883e-08,2094
26.733333,60.00000000,3.346024e-08,2095
26.750000,60.00000000,3.338190e-08,2096
26.766667,60.00000000,3.330380e-08,2097
26.783333,60.00000000,3.322595e-08,2098
26.800000,60.00000000,3.314834e-08,2099
26.816667,60.00000000,3.307097e-08,2100
26.833333,60.00000000,3.299383e-08,2101
26.850000,60.00000000,3.291694e-08,2102
26.866667,60.00000000,3.284029e-08,2103
26.883333,60.00000000,3.276387e-08,2104
26.900000,60.00000000,3.268769e-08,2105
26.916667,60.00000000,3.261175e-08,2106
26.933333,60.00000000,3.253604e-08,2107
26.950000,60.00000000,3.246056e-08,2108
26.966667,60.00000000,3.238532e-08,2109
26.983333,60.00000000,3.231031e-08,2110
27.000000,60.00000000,3.223553e-08,2111
27.016667,60.00000000,3.216098e-08,2112
27.033333,60.00000000,3.208666e-08,2113
27.050000,60.00000000,3.201257e-08,2114
27.066667,60.00000000,3.193870e-08,2115
27.083333,60.00000000,3.186507e-08,2116
27.100000,60.00000000,3.179166e-08,2117
27.116667,60.00000000,3.171847e-08,2118
27.133333,60.00000000,3.164551e-08,2119
27.150000,60.00000000,3.157277e-08,2120
27.166667,60.00000000,3.150025e-08,2121
27.183333,60.00000000,3.142796e-08,2122
27.200000,60.00000000,3.135589e-08,2123
27.216667,60.00000000,3.128403e-08,2124
27.233333,60.00000000,3.121240e-08,2125
27.250000,60.00000000,3.114099e-08,2126
27.266667,60.00000000,3.106979e-08,2127
27.283333,60.00000000,3.099881e-08,2128
27.300000,60.00000000,3.092804e-08,2129
27.316667,60.00000000,3.085749e-08,2130
27.333333,60.00000000,3.078716e-08,2131
27.350000,60.00000000,3.071704e-08,2132
27.366667,60.00000000,3.064713e-08,2133
27.383333,60.00000000,3.057743e-08,2134
27.400000,60.00000000,3.050794e-08,2135
27.416667,60.00000000,3.043867e-08,2136
27.433333,60.00000000,3.036960e-08,2137
27.450000,60.00000000,3.030075e-08,2138
27.466667,60.00000000,3.023210e-08,2139
27.483333,60.00000000,3.016366e-08,2140
27.500000,60.00000000,3.009542e-08,2141
27.516667,60.00000000,3.002739e-08,2142
27.533333,60.00000000,2.995957e-08,2143
27.550000,60.00000000,2.989195e-08,2144
27.566667,60.00000000,2.982453e-08,2145
27.583333,60.00000000,2.975732e-08,2146
27.600000,60.00000000,2.969030e-08,2147
27.616667,60.00000000,2.962349e-08,2148
27.633333,60.00000000,2.955688e-08,2149
27.650000,60.00000000,2.949047e-08,2150
27.666667,60.00000000,2.942426e-08,2151
27.683333,60.00000000,2.935825e-08,2152
27.700000,60.00000000,2.929243e-08,2153
27.716667,60.00000000,2.922681e-08,2154
27.733333,60.00000000,2.916139e-08,2155
27.750000,60.00000000,2.909616e-08,2156
27.766667,60.00000000,2.903113e-08,2157
27.783333,60.00000000,2.896629e-08,2158
27.800000,60.00000000,2.890164e-08,2159
27.816667,60.00000000,2.883719e-08,2160
27.833333,60.00000000,2.877292e-08,2161
27.850000,60.00000000,2.870885e-08,2162
27.866667,60.00000000,2.864497e-08,2163
27.883333,60.00000000,2.858128e-08,2164
27.900000,60.00000000,2.851778e-08,2165
27.916667,60.00000000,2.845447e-08,2166
27.933333,60.00000000,2.839134e-08,2167
27.950000,60.00000000,2.832840e-08,2168
27.966667,60.00000000,2.826565e-08,2169
27.983333,60.00000000,2.820308e-08,2170
28.000000,60.00000000,2.814070e-08,2171
28.016667,60.00000000,2.807850e-08,2172
28.033333,60.00000000,2.801648e-08,2173
28.050000,60.00000000,2.795465e-08,2174
28.066667,60.00000000,2.789300e-08,2175
28.083333,60.00000000,2.783153e-08,2176
28.100000,60.00000000,2.777025e-08,2177
28.116667,60.00000000,2.770914e-08,2178
28.133333,60.00000000,2.764821e-08,2179
28.150000,60.00000000,2.758746e-08,2180
28.166667,60.00000000,2.752689e-08,2181
28.183333,60.00000000,2.746650e-08,2182
28.200000,60.00000000,2.740628e-08,2183
28.216667,60.00000000,2.734624e-08,2184
28.233333,60.00000000,2.728638e-08,2185
28.250000,60.00000000,2.722669e-08,2186
28.266667,60.00000000,2.716718e-08,2187
28.283333,60.00000000,2.710784e-08,2188
28.300000,60.00000000,2.704867e-08,2189
28.316667,60.00000000,2.698967e-08,2190
28.333333,60.00000000,2.693085e-08,2191
28.350000,60.00000000,2.687220e-08,2192
28.366667,60.00000000,2.681372e-08,2193
28.383333,60.00000000,2.675541e-08,2194
28.400000,60.00000000,2.669727e-08,2195
28.416667,60.00000000,2.663929e-08,2196
28.433333,60.00000000,2.658149e-08,2197
28.450000,60.00000000,2.652385e-08,2198
28.466667,60.00000000,2.646638e-08,2199
28.483333,60.00000000,2.640908e-08,2200
28.500000,60.00000000,2.635194e-08,2201
28.516667,60.00000000,2.629497e-08,2202
28.533333,60.00000000,2.623816e-08,2203
28.550000,60.00000000,2.618152e-08,2204
28.566667,60.00000000,2.612504e-08,2205
28.583333,60.00000000,2.606872e-08,2206
28.600000,60.00000000,2.601257e-08,2207
28.616667,60.00000000,2.595657e-08,2208
28.633333,60.00000000,2.590074e-08,2209
28.650000,60.00000000,2.584507e-08,2210
28.666667,60.00000000,2.578956e-08,2211
28.683333,60.00000000,2.573421e-08,2212
28.700000,60.00000000,2.567901e-08,2213
28.716667,60.00000000,2.562398e-08,2214
28.733333,60.00000000,2.556910e-08,2215
28.750000,60.00000000,2.551438e-08,2216
28.766667,60.00000000,2.545982e-08,2217
28.783333,60.00000000,2.540541e-08,2218
28.800000,60.00000000,2.535116e-08,2219
28.816667,60.00000000,2.529707e-08,2220
28.833333,60.00000000,2.524312e-08,2221
28.850000,60.00000000,2.518934e-08,2222
28.866667,60.00000000,2.513570e-08,2223
28.883333,60.00000000,2.508222e-08,2224
28.900000,60.00000000,2.502889e-08,2225
28.916667,60.00000000,2.497571e-08,2226
28.933333,60.00000000,2.492268e-08,2227
28.950000,60.00000000,2.486981e-08,2228
28.966667,60.00000000,2.481708e-08,2229
28.983333,60.00000000,2.476451e-08,2230
29.000000,60.00000000,2.471208e-08,2231
29.016667,60.00000000,2.465980e-08,2232
29.033333,60.00000000,2.460767e-08,2233
29.050000,60.00000000,2.455569e-08,2234
29.066667,60.00000000,2.450385e-08,2235
29.083333,60.00000000,2.445216e-08,2236
29.100000,60.00000000,2.440062e-08,2237
29.116667,60.00000000,2.434922e-08,2238
29.133333,60.00000000,2.429797e-08,2239
29.150000,60.00000000,2.424686e-08,2240
29.166667,60.00000000,2.419589e-08,2241
29.183333,60.00000000,2.414507e-08,2242
29.200000,60.00000000,2.409439e-08,2243
29.216667,60.00000000,2.404386e-08,2244
29.233333,60.00000000,2.399347e-08,2245
29.250000,60.00000000,2.394321e-08,2246
29.266667,60.00000000,2.389310e-08,2247
29.283333,60.00000000,2.384313e-08,2248
29.300000,60.00000000,2.379330e-08,2249
29.316667,60.00000000,2.374361e-08,2250
29.333333,60.00000000,2.369406e-08,2251
29.350000,60.00000000,2.364464e-08,2252
29.366667,60.00000000,2.359537e-08,2253
29.383333,60.00000000,2.354623e-08,2254
29.400000,60.00000000,2.349723e-08,2255
29.416667,60.00000000,2.344836e-08,2256
29.433333,60.00000000,2.339963e-08,2257
29.450000,60.00000000,2.335104e-08,2258
29.466667,60.00000000,2.330258e-08,2259
29.483333,60.00000000,2.325426e-08,2260
29.500000,60.00000000,2.320607e-08,2261
29.516667,60.00000000,2.315802e-08,2262
29.533333,60.00000000,2.311010e-08,2263
29.550000,60.00000000,2.306231e-08,2264
29.566667,60.00000000,2.301465e-08,2265
29.583333,60.00000000,2.296713e-08,2266
29.600000,60.00000000,2.291974e-08,2267
29.616667,60.00000000,2.287248e-08,2268
29.633333,60.00000000,2.282535e-08,2269
29.650000,60.00000000,2.277834e-08,2270
29.666667,60.00000000,2.273147e-08,2271
29.683333,60.00000000,2.268473e-08,2272
29.700000,60.00000000,2.263812e-08,2273
29.716667,60.00000000,2.259164e-08,2274
29.733333,60.00000000,2.254528e-08,2275
29.750000,60.00000000,2.249905e-08,2276
29.766667,60.00000000,2.245295e-08,2277
29.783333,60.00000000,2.240698e-08,2278
29.800000,60.00000000,2.236113e-08,2279
29.816667,60.00000000,2.231541e-08,2280
29.833333,60.00000000,2.226981e-08,2281
29.850000,60.00000000,2.222434e-08,2282
29.866667,60.00000000,2.217899e-08,2283
29.883333,60.00000000,2.213376e-08,2284
29.900000,60.00000000,2.208866e-08,2285
29.916667,60.00000000,2.204369e-08,2286
29.933333,60.00000000,2.199883e-08,2287
29.950000,60.00000000,2.195410e-08,2288
29.966667,60.00000000,2.190949e-08,2289
29.983333,60.00000000,2.186501e-08,2290
30.000000,60.00000000,2.182064e-08,2291
30.016667,60.00000000,2.177639e-08,2292
30.033333,60.00000000,2.173227e-08,2293
30.050000,60.00000000,2.168826e-08,2294
30.066667,60.00000000,2.164438e-08,2295
30.083333,60.00000000,2.160061e-08,2296
30.100000,60.00000000,2.155696e-08,2297
30.116667,60.00000000,2.151343e-08,2298
30.133333,60.00000000,2.147002e-08,2299
30.150000,60.00000000,2.142673e-08,2300
30.166667,60.00000000,2.138355e-08,2301
30.183333,60.00000000,2.134049e-08,2302
30.200000,60.00000000,2.129755e-08,2303
30.216667,60.00000000,2.125472e-08,2304
30.233333,60.00000000,2.121201e-08,2305
30.250000,60.00000000,2.116941e-08,2306
30.266667,60.00000000,2.112693e-08,2307
30.283333,60.00000000,2.108456e-08,2308
30.300000,60.00000000,2.104231e-08,2309
30.316667,60.00000000,2.100017e-08,2310
30.333333,60.00000000,2.095814e-08,2311
30.350000,60.00000000,2.091623e-08,2312
30.366667,60.00000000,2.087443e-08,2313
30.383333,60.00000000,2.083274e-08,2314
30.400000,60.00000000,2.079116e-08,2315
30.416667,60.00000000,2.074970e-08,2316
30.433333,60.00000000,2.070835e-08,2317
30.450000,60.00000000,2.066710e-08,2318
30.466667,60.00000000,2.062597e-08,2319
30.483333,60.00000000,2.058495e-08,2320
30.500000,60.00000000,2.054403e-08,2321
30.516667,60.00000000,2.050323e-08,2322
30.533333,60.00000000,2.046253e-08,2323
30.550000,60.00000000,2.042194e-08,2324
30.566667,60.00000000,2.038146e-08,2325
30.583333,60.00000000,2.034109e-08,2326
30.600000,60.00000000,2.030083e-08,2327
30.616667,60.00000000,2.026067e-08,2328
30.633333,60.00000000,2.022062e-08,2329
30.650000,60.00000000,2.018068e-08,2330
30.666667,60.00000000,2.014084e-08,2331
30.683333,60.00000000,2.010111e-08,2332
30.700000,60.00000000,2.006148e-08,2333
30.716667,60.00000000,2.002196e-08,2334
30.733333,60.00000000,1.998255e-08,2335
30.750000,60.00000000,1.994323e-08,2336
30.766667,60.00000000,1.990402e-08,2337
30.783333,60.00000000,1.986492e-08,2338
30.800000,60.00000000,1.982592e-08,2339
30.816667,60.00000000,1.978702e-08,2340
30.833333,60.00000000,1.974822e-08,2341
30.850000,60.00000000,1.970953e-08,2342
30.866667,60.00000000,1.967094e-08,2343
30.883333,60.00000000,1.963244e-08,2344
30.900000,60.00000000,1.959406e-08,2345
30.916667,60.00000000,1.955577e-08,2346
30.933333,60.00000000,1.951758e-08,2347
30.950000,60.00000000,1.947949e-08,2348
30.966667,60.00000000,1.944150e-08,2349
30.983333,60.00000000,1.940362e-08,2350
31.000000,60.00000000,1.936583e-08,2351
31.016667,60.00000000,1.932814e-08,2352
31.033333,60.00000000,1.929055e-08,2353
31.050000,60.00000000,1.925305e-08,2354
31.066667,60.00000000,1.921566e-08,2355
31.083333,60.00000000,1.917836e-08,2356
31.100000,60.00000000,1.914116e-08,2357
31.116667,60.00000000,1.910406e-08,2358
31.133333,60.00000000,1.906705e-08,2359
31.150000,60.00000000,1.903014e-08,2360
31.166667,60.00000000,1.899333e-08,2361
31.183333,60.00000000,1.895661e-08,2362
31.200000,60.00000000,1.891999e-08,2363
31.216667,60.00000000,1.888346e-08,2364
31.233333,60.00000000,1.884703e-08,2365
31.250000,60.00000000,1.881069e-08,2366
31.266667,60.00000000,1.877445e-08,2367
31.283333,60.00000000,1.873830e-08,2368
31.300000,60.00000000,1.870224e-08,2369
31.316667,60.00000000,1.866628e-08,2370
31.333333,60.00000000,1.863041e-08,2371
31.350000,60.00000000,1.859463e-08,2372
31.366667,60.00000000,1.855895e-08,2373
31.383333,60.00000000,1.852336e-08,2374
31.400000,60.00000000,1.848786e-08,2375
31.416667,60.00000000,1.845245e-08,2376
31.433333,60.00000000,1.841713e-08,2377
31.450000,60.00000000,1.838191e-08,2378
31.466667,60.00000000,1.834677e-08,2379
31.483333,60.00000000,1.831172e-08,2380
31.500000,60.00000000,1.827677e-08,2381
31.516667,60.00000000,1.824190e-08,2382
31.533333,60.00000000,1.820713e-08,2383
31.550000,60.00000000,1.817244e-08,2384
31.566667,60.00000000,1.813784e-08,2385
31.583333,60.00000000,1.810333e-08,2386
31.600000,60.00000000,1.806891e-08,2387
31.616667,60.00000000,1.803458e-08,2388
31.633333,60.00000000,1.800034e-08,2389
31.650000,60.00000000,1.796618e-08,2390
31.666667,60.00000000,1.793211e-08,2391
31.683333,60.00000000,1.789813e-08,2392
31.700000,60.00000000,1.786423e-08,2393
31.716667,60.00000000,1.783042e-08,2394
31.733333,60.00000000,1.779670e-08,2395
31.750000,60.00000000,1.776306e-08,2396
31.766667,60.00000000,1.772951e-08,2397
31.783333,60.00000000,1.769604e-08,2398
31.800000,60.00000000,1.766266e-08,2399
31.816667,60.00000000,1.762936e-08,2400
31.833333,60.00000000,1.759615e-08,2401
31.850000,60.00000000,1.756302e-08,2402
31.866667,60.00000000,1.752998e-08,2403
31.883333,60.00000000,1.749702e-08,2404
31.900000,60.00000000,1.746414e-08,2405
31.916667,60.00000000,1.743135e-08,2406
31.933333,60.00000000,1.739863e-08,2407
31.950000,60.00000000,1.736601e-08,2408
31.966667,60.00000000,1.733346e-08,2409
31.983333,60.00000000,1.730100e-08,2410
32.000000,60.00000000,1.726862e-08,2411
32.016667,60.00000000,1.723632e-08,2412
32.033333,60.00000000,1.720410e-08,2413
32.050000,60.00000000,1.717196e-08,2414
32.066667,60.00000000,1.713990e-08,2415
32.083333,60.00000000,1.710793e-08,2416
32.100000,60.00000000,1.707603e-08,2417
32.116667,60.00000000,1.704422e-08,2418
32.133333,60.00000000,1.701248e-08,2419
32.150000,60.00000000,1.698083e-08,2420
32.166667,60.00000000,1.694925e-08,2421
32.183333,60.00000000,1.691775e-08,2422
32.200000,60.00000000,1.688633e-08,2423
32.216667,60.00000000,1.685499e-08,2424
32.233333,60.00000000,1.682373e-08,2425
32.250000,60.00000000,1.679255e-08,2426
32.266667,60.00000000,1.676144e-08,2427
32.283333,60.00000000,1.673042e-08,2428
32.300000,60.00000000,1.669947e-08,2429
32.316667,60.00000000,1.666859e-08,2430
32.333333,60.00000000,1.663780e-08,2431
32.350000,60.00000000,1.660708e-08,2432
32.366667,60.00000000,1.657643e-08,2433
32.383333,60.00000000,1.654587e-08,2434
32.400000,60.00000000,1.651538e-08,2435
32.416667,60.00000000,1.648496e-08,2436
32.433333,60.00000000,1.645462e-08,2437
32.450000,60.00000000,1.642436e-08,2438
32.466667,60.00000000,1.639417e-08,2439
32.483333,60.00000000,1.636405e-08,2440
32.500000,60.00000000,1.633401e-08,2441
32.516667,60.00000000,1.630405e-08,2442
32.533333,60.00000000,1.629486e-08,2443
32.550000,60.00000000,1.626502e-08,2444
32.566667,60.00000000,1.623525e-08,2445
32.583333,60.00000000,1.620556e-08,2446
32.600000,60.00000000,1.617594e-08,2447
32.616667,60.00000000,1.614639e-08,2448
32.633333,60.00000000,1.611691e-08,2449
32.650000,60.00000000,1.608751e-08,2450
32.666667,60.00000000,1.605818e-08,2451
32.683333,60.00000000,1.602892e-08,2452
32.700000,60.00000000,1.599974e-08,2453
32.716667,60.00000000,1.597062e-08,2454
32.733333,60.00000000,1.594158e-08,2455
32.750000,60.00000000,1.591261e-08,2456
32.766667,60.00000000,1.588371e-08,2457
32.783333,60.00000000,1.585488e-08,2458
32.800000,60.00000000,1.582612e-08,2459
32.816667,60.00000000,1.579743e-08,2460
32.833333,60.00000000,1.576882e-08,2461
32.850000,60.00000000,1.574027e-08,2462
32.866667,60.00000000,1.571179e-08,2463
32.883333,60.00000000,1.568338e-08,2464
32.900000,60.00000000,1.565504e-08,2465
32.916667,60.00000000,1.562677e-08,2466
32.933333,60.00000000,1.559857e-08,2467
32.950000,60.00000000,1.557044e-08,2468
32.966667,60.00000000,1.554237e-08,2469
32.983333,60.00000000,1.551438e-08,2470
33.000000,60.00000000,1.548645e-08,2471
33.016667,60.00000000,1.545859e-08,2472
33.033333,60.00000000,1.543079e-08,2473
33.050000,60.00000000,1.540307e-08,2474
33.066667,60.00000000,1.537541e-08,2475
33.083333,60.00000000,1.534782e-08,2476
33.100000,60.00000000,1.532030e-08,2477
33.116667,60.00000000,1.529284e-08,2478
33.133333,60.00000000,1.526545e-08,2479
33.150000,60.00000000,1.523812e-08,2480
33.166667,60.00000000,1.521087e-08,2481
33.183333,60.00000000,1.518367e-08,2482
33.200000,60.00000000,1.515655e-08,2483
33.216667,60.00000000,1.512948e-08,2484
33.233333,60.00000000,1.510249e-08,2485
33.250000,60.00000000,1.507556e-08,2486
33.266667,60.00000000,1.504869e-08,2487
33.283333,60.00000000,1.502189e-08,2488
33.300000,60.00000000,1.499515e-08,2489
33.316667,60.00000000,1.496848e-08,2490
33.333333,60.00000000,1.494187e-08,2491
33.350000,60.00000000,1.491532e-08,2492
33.366667,60.00000000,1.488884e-08,2493
33.383333,60.00000000,1.486242e-08,2494
33.400000,60.00000000,1.483607e-08,2495
33.416667,60.00000000,1.480978e-08,2496
33.433333,60.00000000,1.478355e-08,2497
33.450000,60.00000000,1.475738e-08,2498
33.466667,60.00000000,1.473128e-08,2499
33.483333,60.00000000,1.470524e-08,2500
33.500000,60.00000000,1.467926e-08,2501
33.516667,60.00000000,1.465334e-08,2502
33.533333,60.00000000,1.462749e-08,2503
33.550000,60.00000000,1.460170e-08,2504
33.566667,60.00000000,1.457596e-08,2505
33.583333,60.00000000,1.455029e-08,2506
33.600000,60.00000000,1.452468e-08,2507
33.616667,60.00000000,1.449914e-08,2508
33.633333,60.00000000,1.447365e-08,2509
33.650000,60.00000000,1.444822e-08,2510
33.666667,60.00000000,1.442285e-08,2511
33.683333,60.00000000,1.439755e-08,2512
33.700000,60.00000000,1.437230e-08,2513
33.716667,60.00000000,1.434711e-08,2514
33.733333,60.00000000,1.432199e-08,2515
33.750000,60.00000000,1.429692e-08,2516
33.766667,60.00000000,1.427191e-08,2517
33.783333,60.00000000,1.424696e-08,2518
33.800000,60.00000000,1.422207e-08,2519
33.816667,60.00000000,1.419724e-08,2520
33.833333,60.00000000,1.417247e-08,2521
33.850000,60.00000000,1.414775e-08,2522
33.866667,60.00000000,1.412310e-08,2523
33.883333,60.00000000,1.409850e-08,2524
33.900000,60.00000000,1.407396e-08,2525
33.916667,60.00000000,1.404948e-08,2526
33.933333,60.00000000,1.402505e-08,2527
33.950000,60.00000000,1.400068e-08,2528
33.966667,60.00000000,1.397637e-08,2529
33.983333,60.00000000,1.395212e-08,2530
34.000000,60.00000000,1.392792e-08,2531
34.016667,60.00000000,1.390378e-08,2532
34.033333,60.00000000,1.387970e-08,2533
34.050000,60.00000000,1.385567e-08,2534
34.066667,60.00000000,1.383170e-08,2535
34.083333,60.00000000,1.380779e-08,2536
34.100000,60.00000000,1.378393e-08,2537
34.116667,60.00000000,1.376013e-08,2538
34.133333,60.00000000,1.373638e-08,2539
34.150000,60.00000000,1.371269e-08,2540
34.166667,60.00000000,1.368905e-08,2541
34.183333,60.00000000,1.366547e-08,2542
34.200000,60.00000000,1.364195e-08,2543
34.216667,60.00000000,1.361847e-08,2544
34.233333,60.00000000,1.359506e-08,2545
34.250000,60.00000000,1.357169e-08,2546
34.266667,60.00000000,1.354839e-08,2547
34.283333,60.00000000,1.352513e-08,2548
34.300000,60.00000000,1.350193e-08,2549
34.316667,60.00000000,1.347879e-08,2550
34.333333,60.00000000,1.345569e-08,2551
34.350000,60.00000000,1.343265e-08,2552
34.366667,60.00000000,1.340967e-08,2553
34.383333,60.00000000,1.338674e-08,2554
34.400000,60.00000000,1.336386e-08,2555
34.416667,60.00000000,1.334103e-08,2556
34.433333,60.00000000,1.331826e-08,2557
34.450000,60.00000000,1.329554e-08,2558
34.466667,60.00000000,1.327287e-08,2559
34.483333,60.00000000,1.325025e-08,2560
34.500000,60.00000000,1.322769e-08,2561
34.516667,60.00000000,1.320517e-08,2562
34.533333,60.00000000,1.318271e-08,2563
34.550000,60.00000000,1.316030e-08,2564
34.566667,60.00000000,1.313795e-08,2565
34.583333,60.00000000,1.311564e-08,2566
34.600000,60.00000000,1.309339e-08,2567
34.616667,60.00000000,1.307118e-08,2568
34.633333,60.00000000,1.304903e-08,2569
34.650000,60.00000000,1.302693e-08,2570
34.666667,60.00000000,1.300488e-08,2571
34.683333,60.00000000,1.298288e-08,2572
34.700000,60.00000000,1.296093e-08,2573
34.716667,60.00000000,1.293903e-08,2574
34.733333,60.00000000,1.291718e-08,2575
34.750000,60.00000000,1.289538e-08,2576
34.766667,60.00000000,1.287363e-08,2577
34.783333,60.00000000,1.285193e-08,2578
34.800000,60.00000000,1.283028e-08,2579
34.816667,60.00000000,1.280868e-08,2580
34.833333,60.00000000,1.272722e-08,2581
34.850000,60.00000000,1.270578e-08,2582
